movieId,title,genres
49642,Unaccompanied Minors (2006),Children|Comedy
117320,The Last Word (2008),Drama|Romance
135436,The Secret Life of Pets (2016),Animation|Comedy
110535,"Boy, Did I Get a Wrong Number! (1966)",Comedy
193966,The Merger (2018),Comedy
74129,Four Eyed Monsters (2005),Comedy|Drama|Fantasy|Romance
180729,Leon The Pig Farmer (1993),Comedy
189753,Deadly Games (1989),Action|Horror|Thriller
188351,Tough Kids (1983),Drama
166834,Missing Witnesses (1937),Crime|Drama
94425,Kept Husbands (1931),Comedy|Drama
26096,"Cardinal, The (1963)",Drama
205393,Gates of Hell 2:  Dead Awakening (1988),Horror
94767,Safrana or Freedom of Speech (Safrana ou le droit à la parole) (1978),Drama
4909,"Incredible Shrinking Woman, The (1981)",Comedy|Sci-Fi
7758,Same Old Song (On connaît la chanson) (1997),Comedy|Drama|Musical
45611,Vera Cruz (1954),Adventure|Western
170827,The Mummy (2017),Action|Adventure|Fantasy|Horror|Thriller
159111,The Curse of Sleeping Beauty (2016),Fantasy|Mystery|Thriller
124823,Summer's End (2000),Children|Drama
114292,Cause for Alarm! (1951),Crime|Drama|Film-Noir|Thriller
152322,Prosecuting Casey Anthony (2013),Drama
163799,Salam Neighbor (2015),Documentary
201388,The Wishmakers (2011),Comedy|Romance
123215,The Magic Box (1951),Drama
117606,Divorce (1945),Drama
148078,Wolf (2008),Action|Adventure|Drama
85012,"Given Word, The (O Pagador de Promessas) (1962)",Drama
138776,Cupid (1997),(no genres listed)
96952,Surviving Progress (2011),Documentary
120420,Futuresport (1998),Action|Sci-Fi|Thriller
200278,Louder Than Bombs (2001),Comedy|Drama|Romance
188395,½ Revolution (2011),(no genres listed)
150874,Splinters (2009),Documentary|Horror|Thriller
53464,Fantastic Four: Rise of the Silver Surfer (2007),Action|Adventure|Sci-Fi
96861,Taken 2 (2012),Action|Crime|Drama|Thriller
2972,Red Sorghum (Hong gao liang) (1987),Drama|War
180037,24 Hours to Live (2017),Thriller
190053,Everything Must Disappear (1997),Comedy
203837,The Third Secret (1964),Crime|Drama|Thriller
6808,Where Eagles Dare (1968),Action|Adventure|War
48856,"Guide to Recognizing Your Saints, A (2006)",Crime|Drama
174665,Hampstead (2017),Comedy|Romance
32497,Love Letter (1995) ,Drama|Romance
119870,The Fishmen and Their Queen (1995),Adventure|Horror|Sci-Fi
182735,Fuck Off 2 - Images from Finland (2017),Documentary
87008,Outcast of the Islands (1952),Adventure|Drama
59501,"Chronicles of Narnia: Prince Caspian, The (2008)",Adventure|Children|Fantasy
878,Bye-Bye (1995),Drama
116165,Illusion Of Blood (1965),Fantasy|Horror
111048,"Good Day to Be Black & Sexy, A (2008)",Drama|Romance
98499,"Fearless Hyena, The (Xiao quan guai zhao) (1979)",Action|Comedy
132961,Far from the Madding Crowd (2015),Drama
26289,Emperor of the North (Emperor of the North Pole) (1973),Action|Drama|Thriller
130142,Half Angel (1951),Comedy
194208,Arthur Miller: Writer (2017),Documentary
182277,The Isle of Pingo Pongo (1938),Animation
77680,"Dalton, Les (2004)",Comedy|Western
159821,Monkey Planet (2014),Documentary
153794,Camaraderie (2008),Comedy|Drama|Romance
27261,Water Drops on Burning Rocks (2000),Drama
179231,The Climbers High (2008),Drama
177935,The Iron Fisted Monk (1977),Action
149464,The Seaside Motel (2010),Comedy|Romance
155395,God is on air (2002),Comedy|Drama
47491,Adam's Apples (Adams æbler) (2005),Comedy|Drama
166269,The Bull (1994),Adventure|Drama
209155,Santosh Subramaniam (2008),Action|Comedy|Romance
157419,The Dentist (1932),Comedy
44709,Akeelah and the Bee (2006),Drama
2954,Penitentiary (1979),Drama
192293,Gabriel Iglesias: Aloha Fluffy (2013),Comedy
111702,Shoot-Out at Medicine Bend (1957),Western
123302,Scared to Death (1947),Horror|Mystery|Thriller
138560,Modus Operandi (2010),Action|Crime|Thriller
163829,King's Rhapsody (1955),Drama|Romance
186783,A Suitable Girl (2017),Documentary
200080,Starfish (2018),Drama|Horror|Sci-Fi
194658,Heroes (1977),Comedy|Drama|Romance
4024,"House of Mirth, The (2000)",Romance
4979,"Royal Tenenbaums, The (2001)",Comedy|Drama
6572,Scorched (2003),Comedy|Crime
194432,Below the Sahara (1953),Documentary
121426,The Face of Marble (1946),Horror
168674,Amsterdam Heavy (2011),Action
144814,Assigned to Danger (1948),Crime|Drama
196445,Island of Rusty General (1988),Children|Sci-Fi
26230,On a Clear Day You Can See Forever (1970),Comedy|Musical|Romance
154278,A Girl in the River: The Price of Forgiveness (2015),Documentary
5728,Death Hunt (1981),Action|Adventure|Crime|Thriller
100483,"Playroom, The (2012)",Drama
106965,Alex & the Gypsy (1976),Comedy|Romance
133079,Syndicate Sadists (1975),Action|Crime|Thriller
130324,The Strength of Water (2009),(no genres listed)
2960,Beefcake (1999),Drama
122831,Latin Lovers (1953),Romance
123320,Red Riding Hood (2006),Children|Horror
166171,Sleepwalker (1984),Horror
167194,The Blizzard (1965),Drama|Romance
1305,"Paris, Texas (1984)",Drama|Romance
151311,Wiener-Dog (2016),Comedy
142596,Evil Things (2009),Horror
133021,Il trionfo di Robin Hood (1962),Adventure
106614,"Christmas Party, The (Joulubileet) (1996)",Comedy
32860,Premiers désirs (1984),Drama|Romance
150692,The Sperm (2007),Comedy
161840,Delicious (1931),(no genres listed)
163320,Two for Tonight (1935),Comedy
32250,"Snake of June, A (Rokugatsu no hebi) (2002)",Drama|Mystery
130640,貞子3D (2012),Horror
125904,Pretty Cool (2001),Action|Comedy|Thriller
127313,Evilenko (2004),Crime|Horror|Thriller
96799,Puckoon (2002),Comedy
164099,Another Trip To The Moon (2015),Drama
174609,Montana (2008),Action|Adventure|Crime|Drama
79505,North (Nord) (2009),Comedy|Drama
171879,Hidden Kisses (2017),Drama
89482,Portrait of Maria (María Candelaria (Xochimilco)) (1944),Drama|Romance
140425,The 4th Tenor (2002),Comedy|Romance
61729,Ghost Town (2008),Comedy|Fantasy|Romance
197215,Alternate Realities (2015),Drama|Sci-Fi|Thriller
7379,The Alamo (2004),Drama|War|Western
103606,Stuck in Love (2012),Comedy|Drama|Romance
6413,"Electric Horseman, The (1979)",Comedy|Western
189455,Manly Games (1988),Animation
175827,Cedric the Entertainer: Taking You Higher (2006),Comedy
114009,PAY 2 PLAY: Democracy's High Stakes (2014),Comedy|Documentary
4265,Driven (2001),Action|Thriller
3690,Porky's Revenge (1985),Comedy
44777,Evil Aliens (2005),Comedy|Horror|Sci-Fi
76729,Don McKay (2009),Drama|Mystery|Thriller
137084,La nuit la plus longue (1965),(no genres listed)
8853,"Small Circle of Friends, A (1980)",Drama
6379,Wrong Turn (2003),Horror|Thriller
173621,The Voyeur (1994),Drama|Romance
160561,Drag Becomes Him (2015),Documentary
6579,"One, Two, Three (1961)",Comedy
176345,One Piece: The Movie (2000),Action|Adventure|Animation|Comedy|Fantasy
71999,Aelita: The Queen of Mars (Aelita) (1924),Action|Adventure|Drama|Fantasy|Romance|Sci-Fi|Thriller
117133,Painted Skin (2008),Action|Drama|Thriller
200590,We Die Young (2019),Drama
107984,Massacre Canyon (1954),Western
167166,7 Years (2016),Drama
200172,Du ritar fult (2010),Drama
96421,Lonesome (1928),Comedy|Drama|Romance
142402,Io non scappo... fuggo (1970),Comedy
85772,What No One Knows (Det som ingen ved) (2008),Drama|Thriller
169910,Bill Maher: Be More Cynical (2000),Comedy
7005,King Ralph (1991),Comedy
61646,DarkBlueAlmostBlack (Azuloscurocasinegro) (2006),Drama|Romance
104431,Enter Nowhere (2011),Mystery|Thriller
142659,Armed Response (1986),Action|Thriller
186349,Big Bang Big Boom (2010),Animation
138486,Ex (2009),Comedy
195609,Kingdom of Felony (2008),Drama
160920,El Portero (1950),Comedy
152994,Kalyug (2005),Thriller
64501,Che: Part Two (2008),Drama|War
148326,Reaper (2014),Crime|Horror|Sci-Fi
3172,Ulysses (Ulisse) (1954),Adventure
107713,Meat the Truth (2008),Documentary
1711,Midnight in the Garden of Good and Evil (1997),Crime|Drama|Mystery
172309,Knots (2004),Comedy|Romance
157631,A Man Who Was Superman (2008),Comedy|Drama
194851,The Ouija Board (1920),Animation|Comedy|Horror
114267,"Confession, The (L'aveu) (1970)",Drama|Thriller
176469,From This Day Forward (2015),Documentary
176303,Innocence of Memories: Orhan Pamuk's Museum & Istanbul (2016),Documentary
150822,Mask of Dust (1954),Drama
238,Far From Home: The Adventures of Yellow Dog (1995),Adventure|Children
126214,Il medico... la studentessa (1976),Comedy
167886,The Phantom (1943),Action
102093,After Office Hours (1935),Comedy|Crime|Drama
181485,Rockshow (1980),Documentary
75,Big Bully (1996),Comedy|Drama
48584,Ellie Parker (2005),Comedy|Drama
138206,Echoes of War (2015),Drama|Thriller|Western
174411,My New Partner (1984),Comedy
88593,"Yellow Sea, The (a.k.a. The Murderer) (Hwanghae) (2010)",Crime|Drama|Thriller
172971,The Junkman (1982),Action|Comedy|Crime|Thriller
97326,Ill Manors (2012),Crime|Drama
196051,Sugar Sweet (2001),Comedy
74480,"Other End of the Line, The (2008)",Comedy|Romance
196963,Camp Slaughter (2005),Comedy|Horror
274,Man of the House (1995),Comedy
179839,Control Factor (2003),Action|Sci-Fi|Thriller
95137,"Needle, The (Igla) (1988)",Drama|Thriller
169846,Sword of D'Artagnan (2015),Adventure|Children
72630,Sleep Dealer (2008),Sci-Fi
144504,The Client (2011),Drama|Thriller
188759,Vishwa Vikhyatharaya Payyanma (2017),Comedy
103435,"Ah, Wilderness! (1935)",Comedy|Drama
8495,Animal Factory (2000),Crime|Drama
168574,Love Me Deadly (1973),Drama|Horror
175963,The Jazz Loft According to W. Eugene Smith (2016),(no genres listed)
139743,The Murder of Mary Phagan (1988),Crime|Drama
118738,Tough Guys (1974),Action|Crime
176465,Small is Beautiful: A Tiny House Documentary (2015),Documentary
197675,Bad Meat (2011),Comedy|Horror
187091,Santo vs. Frankenstein's Daughter (1971),Horror|Sci-Fi
203266,Rodents of Unusual Size (2017),Documentary
140351,Richard Jeni: A Big Steaming Pile of Me (2005),Comedy
120276,Symphony of the Soil (2012),Adventure|Documentary
203158,Wild Honey (2017),(no genres listed)
185777,Genesis II (1973),Sci-Fi
151023,The Garden of Women (1954),Drama
142705,Legion (1998),Action
206969,Brave New World (1980),Sci-Fi
122527,Super Buddies (2013),Children
144748,Inside (2012),Horror
167078,The Bachelor (2016),Comedy|Romance
132436,Sweet Sugar (1972),Action|Drama
110314,"Me Two (Personne aux deux personnes, La) (2008)",Comedy|Fantasy
180411,The Sleep Curse (2017),Horror|Thriller
82388,"Sergeant, The (1968)",Drama
5439,S.O.B. (1981),Comedy
172035,Holiday For Lovers (1959),(no genres listed)
4602,Harlem Nights (1989),Comedy|Crime|Romance
115174,Love Is Strange (2014),Drama
146030,Cinderella (1947),Children|Comedy|Fantasy|Musical|Romance
116913,The Savior (1971),Drama
119153,Bill Burr: You People Are All the Same (2012),Comedy
153780,Bheja Fry (2007),Comedy|Drama
6087,If You Could See What I Hear (1982),Comedy|Drama|Romance
189303,"Tokyo Tower: Mom and Me, and Sometimes Dad (2007)",Drama
149482,Diary of June (2005),Crime|Drama|Mystery|Thriller
27360,"Quickie, The (2001)",Crime|Drama
171727,The Irony of Fate. The Sequel (2007),Comedy|Drama|Romance
26827,Leningrad Cowboys Meet Moses (1994),Adventure|Comedy
5343,"Temp, The (1993)",Drama|Thriller
107132,Mountaintop Motel Massacre (1986) ,Horror|Thriller
89979,"Masseurs and a Woman, The (Anma to onna) (1938)",Drama
159451,Graduation (2016),Drama
54198,Boris and Natasha (1992),Action|Comedy
199512,Two Trams (2017),Animation
156567,Wind (2013),Animation
89592,Four Nights of a Dreamer (Quatre nuits d'un rêveur) (1971),Drama|Romance
93621,"Bleeding, The (2009)",Action|Horror
158659,10 Rules for Sleeping Around (2013),Comedy|Romance
197949,Origins of the 21st Century (2000),Documentary
149702,Natimorto (2011),Drama
109064,"Trials of Muhammad Ali, The (2013)",Documentary
2540,"Corruptor, The (1999)",Action|Crime|Drama|Thriller
197,"Stars Fell on Henrietta, The (1995)",Drama
86988,Ballou (2008),Documentary|Musical
150696,Tomorrow (2015),Documentary
138256,X's & O's (2007),Comedy|Drama|Romance
183273,Don't Even Think 2: Independence Play (2004),Comedy|Crime
6342,"Trip, The (2002)",Comedy|Drama|Romance
153734,The Sewers of Paradise (1979),Action|Crime
190171,The Lion Sleeps Tonight (2018),Drama
92167,Praise (1998),Drama
136846,The Phantom Planet (1961),Sci-Fi
193119,Perfect Bid: The Contestant Who Knew Too Much (2017),Documentary
129384,A Black Veil for Lisa (1968),Thriller
75803,Our Family Wedding (2010),Comedy
2224,Downhill (1927),Drama
194795,Middle Class Abbayi (2017),Action|Children|Comedy
151459,Airlift (2016),Drama|Thriller
26981,Mean Guns (1997),Action|Crime|Thriller
198009,Eamon (2010),Comedy|Drama|Romance
165897,Army of One (2016),Comedy
167720,Bone in the Throat (2015),Crime|Drama
137148,Shoot the Messenger (2006),(no genres listed)
143476,Where To Invade Next (2015),Documentary
155832,Yoga Hosers (2015),Comedy|Horror|Thriller
171857,The Stone Raft (2002),Comedy|Fantasy|Sci-Fi
98239,Red Dawn (2012),Action|War
166342,Finishing School (1934),Drama|Romance
6181,"Red Badge of Courage, The (1951)",Drama|War
67923,"Fast & Furious (Fast and the Furious 4, The) (2009)",Action|Crime|Drama|Thriller
175271,Forgiveness (2006),(no genres listed)
204198,DeadTectives (2018),Comedy|Horror
94752,Gifted Hands: The Ben Carson Story (2009),Drama
4139,No Man's Land (1987),Crime|Drama
171251,"Nobody Speak: Hulk Hogan, Gawker and Trials of a Free Press (2017)",Documentary
204246,Sword of Trust (2019),Comedy|Drama
154994,Snack Bar Budapest (1988),Comedy|Crime|Drama
158011,The Next Industrial Revolution (2002),Documentary
141050,Theeb (2014),Adventure|Drama|Thriller
152860,The Chatroom (2002),(no genres listed)
5708,All Night Long (1981),Comedy|Drama
198831,The Golden Glove (2019),Drama|Horror|Thriller
189625,Dirty Computer (2018),Drama|Romance|Sci-Fi
185553,Alex & Eve (2015),Drama|Romance
86844,Same Same But Different (2009),Drama|Romance
5528,One Hour Photo (2002),Drama|Thriller
171131,My Way: The Rise and Fall of Silvio Berlusconi (2016),Documentary
142689,Drunk Wedding (2015),Comedy
99495,"Acacias, Las (2011)",Drama
162532,The Third Day (1965),Drama|Mystery
82003,"Rendez-vous d'Anna, Les (Meetings of Anna, The) (1978)",Drama
196529,Arlo and Julie (2014),Comedy
6909,"Eye, The (Gin gwai) (Jian gui) (2002)",Thriller
102090,"Magnetic Monster, The (1953)",Sci-Fi
172115,The Medici: Godfathers of the Renaissance (2004),Documentary
106173,Looking for Lenny (2011) ,Documentary
99047,Chained (2012),Horror|Thriller
115373,"Miss and the Doctors (Tirez la langue, mademoiselle) (2013)",Drama|Romance
199488,The Laplace's Demon (2017),Horror|Mystery|Sci-Fi|Thriller
177107,Eagles of Death Metal: Nos Amis (Our Friends) (2017),Documentary
160535,Time Again (2011),(no genres listed)
164697,The Dwarvenaut (2016),Documentary
4075,"Monkey's Tale, A (Château des singes, Le) (1999)",Animation|Children
26720,Closet Land (1991),Drama|Thriller
184965,Fatal Games (1984),Horror
171419,Salako (1974),Comedy
68952,Drag Me to Hell (2009),Comedy|Horror
3901,Duets (2000),Comedy|Drama
3982,What's Cooking? (2000),Drama
102666,Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu) (1973),Adventure|Comedy
200270,Luis and the Aliens (2018),Adventure|Animation|Children|Comedy|Sci-Fi
26964,Bikini Summer III - South Beach Heat (1997),Comedy
42217,Late Spring (Banshun) (1949),Drama
3961,Ghoulies (1985),Horror
156093,Ardor (2002),Drama|Thriller
140513,Divina Confusión (2008),Comedy|Drama|Romance
154438,Women Talking Dirty (2001),(no genres listed)
152543,Silver Tongues (2011),Drama|Romance|Thriller
157771,Tenchi Forever! (1999),Animation|Drama|Fantasy
150377,Great Expectations (1999),Drama|Romance
187257,Freestyle: The Art of Rhyme (2000),Documentary
139112,This Is What They Want (2013),(no genres listed)
159496,Ballad of Django (1971),Western
177413,Ha! Ha! Ha! (1934),(no genres listed)
106762,Trigun: Badlands Rumble (2010),Action|Animation|Sci-Fi|Western
154398,The Plank (1967),Comedy
104671,Dracula (Dracula 3D) (2012),Horror|Romance|Thriller
93,Vampire in Brooklyn (1995),Comedy|Horror|Romance
136830,Killdozer (1974),Sci-Fi|Thriller
32049,"Laughing Policeman, The (1973)",Crime|Drama|Thriller
161468,Nutcracker Fantasy (1979),(no genres listed)
204520,"Parole, Inc. (1948)",Crime|Drama|Thriller
130580,The Disappearance of Eleanor Rigby: Her (2013),Drama
145566,The Eroticist (1972),Comedy
820,"Death in the Garden (Mort en ce jardin, La) (1956)",Drama
1274,Akira (1988),Action|Adventure|Animation|Sci-Fi
194865,My Little Pony: A Very Pony Place (2007),(no genres listed)
85966,Eila (2003),Drama
162940,s/y Glädjen (1989),Drama
189545,My Sister My Love (1966),Drama|Romance
206731,Malevolence (2004),Crime|Horror|Thriller
208393,Sin Reaper (2013),Horror|Thriller
166699,The Cats of Mirikitani (2006),Documentary
107903,Stars (1959),Drama|War
134769,Way Down South (1939),Crime
146584,Boogie Boy (1998),(no genres listed)
87234,Submarine (2010),Comedy|Drama|Romance
172623,"Hello, I'm Your Aunt! (1975)",Comedy
1943,"Greatest Show on Earth, The (1952)",Drama
128736,I'm Here (2010),Drama
163995,The Adventures of Scamper the Penguin (1986),Animation|Children
64658,"Chamber of Death (Chambre des morts, La) (2007)",Crime|Mystery|Thriller
190109,Courage fuyons (1979),Comedy
189619,The Greenhorns,(no genres listed)
157282,The Evil (1978),Horror
41523,"Southern Yankee, A (1948)",Comedy|War|Western
158767,Orgasm Inc. (2009),Documentary
6893,"Italian Job, The (1969)",Action|Comedy|Crime
125451,Heatstroke (2008),(no genres listed)
203629,Breakthrough (2005),Drama|War
207173,The Saint Bernard Syndicate (2018),Comedy
51300,"Trial of Billy Jack, The (1974)",Action|Drama|Musical
117985,Anne of the Indies (1951),Action|Adventure|Drama|Romance
113337,Free Samples (2012),Comedy|Drama
4290,For the Boys (1991),Comedy|Drama|Musical
4239,Blow (2001),Crime|Drama
152605,Drei Männer im Schnee (1955),(no genres listed)
122341,The Way West (1967),Action|Adventure|Western
57865,Wedding Daze (2006),Comedy|Romance
5589,Indian Summer (1993),Comedy|Drama
191775,Berlin Calling (2008),Comedy|Drama
201767,Long Lost (2019),Drama|Mystery|Thriller
43708,Block Party (a.k.a. Dave Chappelle's Block Party) (2005),Comedy|Documentary
135917,"A la legión le gustan las mujeres... y a las mujeres, les gusta la legión (1976)",(no genres listed)
194118,Mold! (2012),Drama
64285,Wallace and Gromit in 'A Matter of Loaf and Death' (2008),Animation|Comedy
8668,Some Girl (1998),Comedy|Drama
36527,Proof (2005),Drama
47566,Born to Kill (1947),Crime|Drama|Film-Noir
146078,Zapatlela 2 (2013),Comedy|Horror
188015,Лягушка-путешественница (1965),Animation
171325,Santo vs. the Zombies (1961),Action|Adventure|Horror|Mystery
122262,Wishcraft (2002),Horror
195317,D.L. Hughley: Contrarian (2018),Comedy
26265,Dr. Phibes Rises Again (1972),Adventure|Comedy|Horror|Romance
173091,I Was a Teenage Werewolf (1957),Drama|Fantasy|Horror|Sci-Fi
107623,"2013 Rock and Roll Hall of Fame Induction Ceremony, The (2013)",Documentary|Musical
168318,Day of the Reaper (1984),Horror
139986,Scuola di ladri 2 (1987),(no genres listed)
181947,The Clock Watcher (1945),Animation
3070,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi
191173,Liars Fires and Bears (2012),(no genres listed)
195457,The History of White People in America (1985),Comedy
177037,Puss in Book: Trapped in an Epic Tale (2017),Adventure|Animation|Children|Comedy|Fantasy
139235,Anatomy of a Psycho (1961),Crime|Horror|Mystery|Thriller
1378,Young Guns (1988),Action|Comedy|Western
140944,Taras Bulba (2009),Action|Drama|War
117863,Ragamuffin (2014),Drama
126961,All In This Tea (2007),Documentary
201977,Action Figures 2 (2018),Action
153893,A Man and a Woman: 20 Years Later (1986),Drama|Romance
117646,Dragonheart 2: A New Beginning (2000),Action|Adventure|Comedy|Drama|Fantasy|Thriller
137494,Who Killed Pasolini? (1995),Drama
165327,O Shaolin do Sertão (2016),Comedy
158884,The Bridge Part 2 (2016),Drama
170571,7:35 in the Morning (2003),(no genres listed)
181835,You and your Senses of Smell and Taste (1955),Animation
154396,Otto er et næsehorn (1983),Children|Comedy
106824,Scissere (1982),Drama
195331,Basette (2008),(no genres listed)
198817,Payday (2018),Action|Drama|Mystery|Thriller
194318,My Little Pony: The Movie (1986),Animation|Children
99337,Foreign Intrigue (1956),Thriller
164653,Farewell Baghdad (2014),Drama
150852,Kotoko (2011),Drama|Horror
3590,"Lords of Flatbush, The (1974)",Comedy|Drama
179983,Werk ohne Autor (2017),Drama
121604,Tapia (2013),Documentary
154900,Factory (2004),(no genres listed)
208697,Tjorven and Skrallan (1965),Children
202111,Skeletons in the Closet (2018),Horror
185329,La tenerezza (2017),(no genres listed)
90662,"Veteran, The (2011)",Action|Thriller
178425,Teen a Go Go: A Little Film About Rock and Roll History,(no genres listed)
134843,Die Farbe (2010),Horror|Sci-Fi
143150,Small Sacrifices (1989),(no genres listed)
133135,Barbie and the Secret Door (2014),Adventure|Animation|Children|Fantasy
157589,Villan (2002),Action|Crime
184241,Submission (2017),Drama
207323,The 8-Year Engagement (2017),Drama|Romance
173889,Black Night (2005),Drama
156821,Yakeen (1969),Action|Crime|Mystery|Romance|Thriller
122009,Loose Ankles (1930),Comedy|Romance
147336,Tomorrow Was the War (1987),Children|Drama|War
94679,Thrive (2011),Documentary
133865,Southern Rites (2015),Documentary
183077,Cold Skin (2017),Sci-Fi|Thriller
3187,Trans (1998),Drama
121644,The Gift of Love (1978),Drama|Romance
7251,Where the Day Takes You (1992),Drama
139689,My Sister's Keeper (2002),Drama
188763,Chasing Ghosts (2005),Crime|Mystery|Thriller
40851,Zathura (2005),Action|Adventure|Children|Fantasy
173075,Night Train to Mundo Fine (1966),Action|Adventure|Thriller
184095,Beast Of Burden (2018),Action|Crime|Drama
204616,Running on Empty (1982),Action|Drama
132792,The Great Invisible (2014),Documentary
2692,Run Lola Run (Lola rennt) (1998),Action|Crime
145228,Bigfoot (2006),Horror
160450,Mirch (2010),Drama|Romance
184657,The Recce (2017),Drama
67193,Duplicity (2009),Crime|Romance|Thriller
177623,Human Experiments (1979),Crime|Horror
142156,The Lottery (1996),Drama
178525,The Principles of Lust (2003),Drama
99939,Preston Sturges: The Rise and Fall of an American Dreamer (1990),Documentary
122709,Jigsaw (1949),Drama|Mystery|Thriller
193922,The Lotus Gun (2015),Drama|Western
189181,The House of the Arrow (1953),Mystery
9000,That's Entertainment! III (1994),Documentary
178409,There Is a New World Somewhere (2015),Adventure|Drama|Romance
173007,Blame! (2017),Action|Animation|Drama|Horror|Sci-Fi
202467,School's Out (2019),Drama|Thriller
185673,The Falls: Testament Of Love (2013),Drama
124915,The Hills Run Red (1966),Action|Western
157603,Deaf (1986),Documentary
124953,Gun Glory (1957),Western
199836,Dear Dracula (2012),Animation|Children
192559,The House with a Clock in Its Walls (2018),Children|Fantasy|Horror|Mystery|Sci-Fi|Thriller
149580,Window Wonderland (2013),Comedy|Romance
71453,"Blood of the Beasts (Sang des bêtes, Le) (1949)",Documentary|Drama
60616,"Majority of One, A (1961)",Comedy|Drama|Romance
208064,Bog (1979),Horror
87497,Wives and Lovers (1963),Comedy
139604,Electrical Girl (2001),Comedy
80570,Susan Slept Here (1954),Comedy|Drama
84140,Message from Space (Uchu Kara no Messeji) (Return to Jelucia) (1978),Action|Adventure|Sci-Fi
206521,Dolce Fine Giornata (2019),Drama
199017,The Panama Papers (2018),Documentary
193077,Cigarette Soup (2017),Action
6678,"Handmaid's Tale, The (1990)",Drama|Sci-Fi
8942,Spin (2003),Children|Drama
111687,A.C.A.B. All Cats Are Brilliant (Sygxaritiria Stous Aisiodoxous?) (2013),Drama
184611,Temptation Island (1980),(no genres listed)
180361,Year of the Nail (2007),Drama|Romance
95583,Savages (2012),Crime|Drama|Thriller
166225,Prinzessin Maleen (2015),Children
53837,Swoon (1992),Crime|Drama
167154,Say 'I Love You' (2014),Drama|Romance
180775,Mardi Gras (1958),(no genres listed)
103647,"Surgeon, The (1995)",Horror|Thriller
97236,Shadowing the Third Man (2004),Documentary
74738,Isolation (2005),Horror|Thriller
164861,Isabelle Dances Into the Spotlight (2014),Children|Drama
164033,20th Century Boys - Chapter 2: The Last Hope (2009),Adventure|Mystery|Sci-Fi
185807,Naomi (2010),Drama
190905,Give the Devil His Due (1984),Children|Fantasy
78885,Tennessee (2008),Drama
205034,The Alphabet Murders (1965),Comedy|Crime|Mystery
6928,"Die, Mommie, Die (2003)",Comedy
26131,"Battle of Algiers, The (La battaglia di Algeri) (1966)",Drama|War
166667,I Can Make You Love Me (1993),Thriller
117632,Down the Shore (2011),Drama|Romance|Thriller
29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",Adventure|Drama|Fantasy|Mystery|Sci-Fi
157332,Ghayal Once Again (2016),(no genres listed)
98838,Lay the Favorite (2012),Comedy
6825,"Reluctant Astronaut, The (1967)",Comedy
174941,Warm Springs (2005),Drama
170757,Type O Negative: After Dark (1998),(no genres listed)
182145,Mickey in Arabia (1932),Animation
5808,"Weight of Water, The (2000)",Thriller
101767,"Familie, En (2010)",Drama
144774,The Day the '60s Died (2015),Documentary
146728,The Hot Flashes (2013),Comedy
26914,Trinity and Beyond (1995),Documentary
150142,Location Hunting in Palestine (1965),Documentary
167778,She's Too Young (2004),Drama
128085,Light the Fuse... Sartana Is Coming (1970),Western
159017,Adolf Hitler: The Greatest Story Never Told (2013),Documentary
204848,American Rescue Squad (2015),Action|Comedy
91709,Kongo (1932),Drama|Horror
134479,Here We for Example... (1977),Comedy
185017,Chasing 3000 (2010),Drama
155415,Body Team 12 (2015),Documentary
180197,Charlemagne (1993),Adventure|Drama
178279,Ride Report (2014),(no genres listed)
173587,Wild Flowers (2000),Action|Comedy|Drama
103631,Abols Upe (1974),Drama
66947,Two Men in Manhattan (Deux hommes dans Manhattan) (1959),Crime|Drama|Thriller
1529,Nowhere (1997),Comedy|Drama
6813,"Ghost and Mr. Chicken, The (1966)",Comedy|Romance
43699,"Wind, The (1928)",Drama|Western
202163,"The Shakers: Hands to Work, Hearts to God (1985)",Documentary
68954,Up (2009),Adventure|Animation|Children|Drama
186013,The Story of Richard O (2007),Drama
25874,Never Give a Sucker an Even Break (1941),Comedy|Musical
102115,Prinsessa Ruusunen (1949),Children|Fantasy|Romance
181279,Tutto quello che vuoi (2017),Comedy|Drama
141636,Papanasam (2015),Children|Crime|Drama|Thriller
155898,Giovanni's Island (2014),Animation|Drama
124328,The Night We Called It a Day (2003),Comedy|Drama
104969,"Milky Way, The (1936)",Comedy
194030,The Murder Farm (2009),Drama|Thriller
5393,Cowboy (1958),Western
104839,Moonlight Serenade (1997),Drama
5150,Under the Skin (1997),Drama
128173,Beethoven's Big Break (2008),Children|Comedy
116495,52 Tuesdays (2014),Children|Drama
26796,"Heart in Winter, A (Un coeur en hiver) (1992)",Drama|Romance
149558,The Bachelor Father (1931),Comedy|Drama|Romance
105314,Once Upon a Warrior (Anaganaga O Dheerudu) (2011),Action|Adventure|Fantasy|Musical|Romance
46957,Combien Tu M'aimes? (How Much Do You Love Me?) (2005),Comedy|Romance
107130,"Adventure in Space and Time, An (2013)",Drama
76108,Tom and Jerry: The Movie (1992),Animation|Children|Comedy
3111,Places in the Heart (1984),Drama
155529,Make Your Own Damn Movie (2005),(no genres listed)
199646,Crazy Moon (1987),Comedy|Drama|Romance
6084,Honkytonk Man (1982),Comedy|Drama
6033,Mystery Date (1991),Comedy
